product_id,ten_san_pham,loai,thanh_phan,quy_cach,cong_dung,trieu_chung,nguyen_nhan,doi_tuong_cay_trong,thoi_diem_xu_ly,huong_dan_su_dung,an_toan_su_dung,gia,url_img
sp459,CYTOKININ KÍCH MẮT NGỦ,thuoc_kich_thich_sinh_truong,6-BA: 2%; rong biển; vitamin B1,Chai 100ml,"Kích bật mắt ngủ, ra chồi mới và phục hồi tán","Mắt ngủ không bật, tán thưa, cây ít cành hữu hiệu",Thiếu cytokinin hoặc cây suy sau thu hoạch/cắt tỉa,"Cây ăn trái, hoa kiểng, cây cảnh, vườn ươm","Sau cắt tỉa, sau thu hoạch, khi cây đủ sức",Pha 5-10ml/bình 16 lít hoặc quét điểm theo nhãn,Chỉ dùng trên cây khỏe; quá liều có thể làm chồi dị dạng,Khoảng 85.000 - 135.000 VNĐ,IMG/sp459
sp460,SEAWEED BRASSINOLIDE CHỐNG SỐC,thuoc_kich_thich_sinh_truong,"Rong biển: 20%; Brassinolide: 0,01%; betaine; amino acid",Chai 1 lít,"Giảm sốc nhiệt, hạn, mặn; phục hồi cây sau phun thuốc","Lá đứng, cây chậm lớn, đọt ngừng phát triển",Stress sinh lý do thời tiết hoặc ngộ độc nhẹ,"Rau màu, lúa, cây ăn trái, hoa, cà phê","Trước/sau thời tiết bất lợi, sau phun thuốc",Pha 20-30ml/bình 16 lít; phun 1-2 lần cách 5-7 ngày,Không pha với chất oxy hóa mạnh; không thay thuốc trị bệnh,Khoảng 130.000 - 200.000 VNĐ,IMG/sp460
sp461,CHITOSAN + AMINO ĐỀ KHÁNG,thuoc_kich_thich_sinh_truong,Chitosan oligosaccharide: 3%; amino acid: 10%; vi lượng,Chai 500ml,"Kích hoạt đề kháng tự nhiên, phục hồi cây và tăng rễ","Cây yếu, dễ bệnh, lá mỏng, rễ kém","Cây bị stress, thiếu dinh dưỡng hữu cơ và sức đề kháng thấp","Rau màu, cây ăn trái, lúa, hoa","Trước mùa bệnh, sau mưa, sau trồng",Pha 20-30ml/bình 16 lít; phun/tưới định kỳ 7-10 ngày,Không thay thế thuốc đặc trị khi bệnh nặng; tránh pha oxy hóa mạnh,Khoảng 95.000 - 145.000 VNĐ,IMG/sp461
sp462,BETAINE CHỐNG HẠN MẶN,thuoc_kich_thich_sinh_truong,Glycine betaine: 10%; amino acid: 8%; Kali hữu cơ,Chai 1 lít,"Giúp cây chống chịu hạn, mặn và sốc nhiệt tốt hơn","Lá cuốn, héo nhẹ, mép lá cháy do nắng/mặn","Mất nước tế bào, áp suất thẩm thấu cao do hạn hoặc mặn","Lúa, rau màu, cây ăn trái, hoa",Trước đợt nắng nóng/mặn hoặc ngay sau khi bị stress nhẹ,Pha 30-40ml/bình 16 lít; phun sáng sớm/chiều mát,Không thay biện pháp tưới rửa mặn; kết hợp quản lý nước,Khoảng 140.000 - 210.000 VNĐ,IMG/sp462
sp463,VITAMIN B1 KÍCH RỄ,thuoc_kich_thich_sinh_truong,Vitamin B1: 1%; NAA thấp liều; humic; amino acid,Chai 500ml,"Kích rễ, giảm sốc sau thay chậu, bứng trồng","Cây mới trồng héo, rễ ít, lá vàng nhẹ",Rễ bị tổn thương cơ học hoặc môi trường mới chưa ổn định,"Hoa kiểng, cây cảnh, cây giống, cây ăn trái","Sau trồng, sau thay chậu, sau cắt rễ",Pha 20-40ml/bình 16 lít tưới gốc; lặp lại sau 7 ngày,Không tưới khi đất quá úng; giữ ẩm vừa phải,Khoảng 70.000 - 110.000 VNĐ,IMG/sp463
sp464,SEAWEED FLOWER SET,thuoc_kich_thich_sinh_truong,Rong biển: 15%; amino acid: 8%; B: 2%; Zn: 2%; K2O: 5%,Chai 500ml,"Tăng đậu trái, giảm rụng hoa và hỗ trợ cây qua giai đoạn ra hoa","Hoa rụng, nụ yếu, trái non ít",Stress thời tiết và thiếu Bo-Kẽm lúc thụ phấn,"Xoài, nhãn, cà phê, hồ tiêu, rau ăn trái",Trước hoa nở và sau đậu trái non,Pha 20-30ml/bình 16 lít; phun sáng sớm,Không phun khi hoa đang ướt mưa; tránh phối thuốc mạnh,Khoảng 90.000 - 140.000 VNĐ,IMG/sp464
sp465,TRIACONTANOL LÚA ĐẺ NHÁNH,thuoc_kich_thich_sinh_truong,"Triacontanol: 0,1%; Zn: 1%; amino acid: 5%",Chai 250ml,"Hỗ trợ lúa đẻ nhánh, xanh lá và tăng quang hợp","Lúa đẻ nhánh kém, lá nhạt, ruộng thưa","Thiếu dinh dưỡng, thời tiết bất lợi hoặc cây sinh trưởng chậm",Lúa,"Sau sạ/cấy, giai đoạn đẻ nhánh",Pha 15-20ml/bình 16 lít; phun đều ruộng,Không thay thế bón phân gốc; tránh phun lúc nắng gắt,Khoảng 55.000 - 85.000 VNĐ,IMG/sp465
sp466,PACLOBUTRAZOL DẠNG HẠT,thuoc_kich_thich_sinh_truong,Paclobutrazol: 10%; chất mang hạt,Gói 1kg,"Ức chế sinh trưởng thân lá, hỗ trợ xử lý ra hoa cây ăn trái","Cây quá sung, ra đọt liên tục, khó ra hoa",Dư đạm và cây chưa chuyển sang pha sinh sản,"Xoài, nhãn, cây ăn trái theo quy trình",Khi lá đã già và cây đủ sức xử lý ra hoa,Rải/tưới quanh vùng rễ theo liều nhãn và tuổi cây,Không dùng cây suy; dư liều ảnh hưởng nhiều vụ sau,Khoảng 180.000 - 280.000 VNĐ,IMG/sp466
sp467,PHÂN BÓN LÁ 11-5-45,phan_bon,"N: 11%; P2O5: 5%; K2O: 45%; Mg, B",Gói 1kg,"Tăng Kali cuối vụ, giúp trái chắc, ngọt và lên màu","Trái mềm, nhạt, lên màu chậm",Thiếu Kali trong giai đoạn hoàn thiện trái,"Dưa, cà chua, thanh long, xoài, cam quýt",Giai đoạn trái lớn đến trước thu hoạch,Pha 20-30g/bình 16 lít; phun 2 lần cách 7 ngày,Không pha Canxi đậm đặc; tránh phun giữa trưa,Khoảng 105.000 - 155.000 VNĐ,IMG/sp467
sp468,PHÂN BÓN LÁ 17-44-0,phan_bon,N: 17%; P2O5: 44%; dạng ammonium phosphate tan nước,Gói 1kg,"Kích rễ mạnh, phục hồi cây con và tăng năng lượng sinh trưởng","Rễ yếu, cây con tím nhẹ, phát triển chậm",Thiếu Lân dễ tiêu hoặc nhiệt độ/đất làm lân khó hấp thu,"Rau màu, cây giống, hoa, cây ăn trái","Sau trồng, sau thay chậu, giai đoạn cây con",Pha 20-30g/bình 16 lít; tưới/phun 7 ngày/lần,Không pha với Canxi; tránh dùng quá liều trên cây non,Khoảng 95.000 - 140.000 VNĐ,IMG/sp468
sp469,PHÂN BÓN LÁ 18-18-18 + CANXI,phan_bon,N: 18%; P2O5: 18%; K2O: 18%; CaO: 3%; TE,Gói 1kg,"Cung cấp dinh dưỡng cân đối, bổ sung Canxi nhẹ cho cây đang phát triển","Cây chậm lớn, lá nhạt, mô cây mềm",Thiếu NPK tổng hợp và Canxi trong giai đoạn sinh trưởng,"Rau màu, hoa, cây ăn trái, vườn ươm","Giai đoạn cây con, sinh trưởng thân lá, sau thu hoạch",Pha 20-30g/bình 16 lít; phun 7-10 ngày/lần,Không pha chung phosphate/Canxi đậm đặc khác; kiểm tra tương thích,Khoảng 100.000 - 150.000 VNĐ,IMG/sp469
sp470,PHÂN BÓN LÁ 5-10-40 + TE,phan_bon,"N: 5%; P2O5: 10%; K2O: 40%; Mg, Zn, B",Gói 500g,"Dưỡng trái, tăng màu, tăng độ ngọt và giảm trái mềm","Trái nhạt, màu kém, trái mềm và bảo quản kém",Thiếu Kali và trung vi lượng cuối vụ,"Dưa hấu, thanh long, xoài, cam quýt, ớt",Trái lớn đến trước thu hoạch,Pha 20-30g/bình 16 lít; phun 2 lần cách 7 ngày,Không phun quá sát thu hoạch nếu phối thuốc BVTV,Khoảng 65.000 - 100.000 VNĐ,IMG/sp470
sp471,ĐẠM CANXI MAGIE NITRAT,phan_bon,N-NO3: 14%; CaO: 18%; MgO: 4%; tan nước,Bao 25kg,"Bổ sung đạm nitrate, Canxi và Magie cho cây nhà màng","Thối đáy trái, lá vàng giữa gân, cây phát triển chậm",Thiếu Ca-Mg hoặc mất cân đối dinh dưỡng trong giá thể/tưới nhỏ giọt,"Dưa lưới, cà chua, ớt, rau thủy canh, hoa",Từ sau bén rễ đến nuôi trái,Tưới nhỏ giọt 2-6kg/1000m2 tùy EC; phun 10-15g/bình 16 lít,Không pha chung phosphate/sulfate đậm đặc trong bồn,Khoảng 560.000 - 740.000 VNĐ/bao,IMG/sp471
sp472,PHÂN BÓN LÁ LÚA LÀM ĐÒNG,phan_bon,K2O: 20%; P2O5: 10%; Zn: 2%; B: 1%; SiO2: 5%,Chai 500ml,"Hỗ trợ lúa làm đòng, cứng cây, tăng số hạt chắc","Lúa yếu cây, đòng nhỏ, dễ lép hạt","Thiếu Kali, Kẽm, Bo, Silic trong giai đoạn làm đòng",Lúa,Trước làm đòng và trước trổ,Pha 30ml/bình 16 lít; phun đều ruộng,Không phun khi trời mưa/gió mạnh; kết hợp bón cân đối,Khoảng 75.000 - 115.000 VNĐ,IMG/sp472
sp473,PHÂN BÓN LÁ CÂY CÓ MÚI,phan_bon,MgO: 6%; Zn: 4%; B: 2%; Fe: 2%; amino acid,Chai 1 lít,"Chống vàng lá, tăng ra hoa đậu trái và nuôi trái cây có múi","Lá vàng gân xanh, trái rụng, vỏ trái dày/kém màu",Thiếu Mg-Zn-B-Fe hoặc rễ yếu do đất pH bất lợi,"Cam, quýt, bưởi, chanh","Trước ra hoa, sau đậu trái, sau thu hoạch",Pha 30-40ml/bình 16 lít; phun 2 lần cách 7-10 ngày,Không pha thuốc kiềm mạnh; kiểm tra thêm bệnh vàng lá gân xanh nếu triệu chứng nặng,Khoảng 130.000 - 190.000 VNĐ,IMG/sp473
sp474,PHÂN BÓN LÁ DƯA LƯỚI SWEET,phan_bon,K2O: 32%; MgO: 4%; CaO: 3%; amino acid,Chai 1 lít,"Tăng độ Brix, cứng vỏ, đẹp lưới và tăng phẩm chất trái","Trái nhạt, lưới xấu, vỏ mềm, cây xuống sức",Thiếu Kali-Magie-Canxi trong giai đoạn tạo lưới và lên đường,"Dưa lưới, dưa lê, dưa hấu",Sau đậu trái đến trước thu hoạch theo quy trình nhà màng,Pha 25-35ml/bình 16 lít; tưới/phun theo EC khuyến cáo,Không làm tăng EC đột ngột; tránh phun khi nhà màng quá nóng,Khoảng 140.000 - 210.000 VNĐ,IMG/sp474
sp475,PHÂN BÓN LÁ HOA KIỂNG RA NỤ,phan_bon,"P2O5: 25%; K2O: 25%; MgO: 2%; B, Zn",Chai 500ml,"Kích ra nụ, làm hoa bền màu và cứng cành","Ít nụ, hoa nhỏ, cành yếu, hoa nhanh tàn",Thiếu Lân-Kali và vi lượng trong giai đoạn phân hóa nụ,"Hoa hồng, cúc, mai, lan, hoa kiểng",Trước ra nụ và khi nụ phát triển,Pha 20-30ml/bình 16 lít; phun 7 ngày/lần,Không phun trực tiếp lên hoa mỏng lúc nắng; thử trước trên hoa nhạy cảm,Khoảng 85.000 - 130.000 VNĐ,IMG/sp475
sp476,PHÂN BÓN LÁ NUÔI CÀ PHÊ,phan_bon,"N: 12%; K2O: 25%; MgO: 5%; Zn, B; amino acid",Chai 1 lít,"Nuôi quả cà phê, giảm rụng quả non, tăng kích thước nhân","Quả non rụng, lá vàng, quả nhỏ không đều",Thiếu Kali-Magie-Bo-Kẽm trong giai đoạn nuôi quả,Cà phê,"Sau đậu quả, giai đoạn quả phát triển nhanh",Pha 30-40ml/bình 16 lít; phun 2-3 lần cách 10 ngày,Không phun lúc nắng gắt; cần tưới đủ ẩm,Khoảng 120.000 - 180.000 VNĐ,IMG/sp476
sp477,FLUBENDIAMIDE 20WG,thuoc_tru_sau,Flubendiamide: 20% w/w,Gói 100g,"Trừ sâu cuốn lá, sâu đục trái, sâu ăn lá bộ cánh vảy","Lá cuốn, trái có lỗ đục, sâu non ăn phá mạnh","Sâu non gây hại trong lá/trái, khó trị khi đã đục sâu","Lúa, rau màu, cây ăn trái theo nhãn","Khi sâu tuổi nhỏ, trước khi đục vào mô cây",Pha 5-8g/bình 16 lít; phun đều tán,Luân phiên hoạt chất; tuân thủ cách ly,Khoảng 100.000 - 155.000 VNĐ,IMG/sp477
sp478,FLUVALINATE 20EC,thuoc_tru_sau,Tau-fluvalinate: 200g/lít,Chai 100ml,"Trừ bọ trĩ, rệp, bọ xít và sâu nhỏ theo nhãn","Đọt bạc, hoa cháy mép, trái có vết chích",Côn trùng chích hút/miệng nhai nhẹ gây hại trên mô non,"Rau màu, hoa, cây ăn trái theo nhãn",Khi đối tượng mới phát sinh,Pha 8-12ml/bình 16 lít; phun chiều mát,Không lạm dụng nhóm cúc tổng hợp; bảo vệ ong và thiên địch,Khoảng 60.000 - 95.000 VNĐ,IMG/sp478
sp479,PHOXIM 50EC,thuoc_tru_sau,Phoxim: 500g/lít,Chai 500ml,"Trừ sâu đất, mối, kiến và sâu hại gốc theo nhãn","Cây con bị cắn gốc, rễ tổn thương, mối kiến xuất hiện",Côn trùng đất gây hại vùng rễ/gốc,"Rau màu, mía, cây giống, vườn ươm theo nhãn",Xử lý đất trước trồng hoặc khi phát hiện sâu đất,Pha/tưới theo nhãn quanh gốc hoặc xử lý đất,Thuốc độc; bảo hộ đầy đủ và tránh ô nhiễm nguồn nước,Khoảng 100.000 - 155.000 VNĐ,IMG/sp479
sp480,CARBOSULFAN 200EC,thuoc_tru_sau,Carbosulfan: 200g/lít,Chai 500ml,"Trừ rầy, rệp, sâu đất, tuyến trùng nhẹ theo nhãn","Cây vàng yếu, rầy/rệp bám, rễ bị hại nhẹ",Côn trùng chích hút và sâu đất gây hại vùng rễ/thân lá,"Lúa, rau màu, cây công nghiệp theo nhãn",Khi phát hiện sâu rầy hoặc xử lý sớm đầu vụ,Dùng đúng nhãn; phun/tưới theo đối tượng gây hại,"Độc, cần tuân thủ quy định và thời gian cách ly; không dùng sai nhãn",Khoảng 120.000 - 180.000 VNĐ,IMG/sp480
sp481,THIODICARB 75WP,thuoc_tru_sau,Thiodicarb: 75% w/w,Gói 100g,"Trừ sâu khoang, sâu xanh, sâu ăn lá và một số sâu đục","Lá bị ăn mạnh, sâu lớn xuất hiện, cây trụi lá cục bộ",Sâu miệng nhai phát sinh mạnh khi thời tiết thuận lợi,"Rau màu, bông, bắp, đậu theo nhãn",Khi sâu tuổi nhỏ đến trung bình,Pha theo nhãn; phun đều mặt lá,Không dùng quá gần thu hoạch; bảo hộ đầy đủ,Khoảng 70.000 - 110.000 VNĐ,IMG/sp481
sp482,METHOMYL 40SP,thuoc_tru_sau,Methomyl: 40% w/w,Gói 100g,"Trừ sâu ăn lá, sâu xanh, sâu khoang theo nhãn","Lá bị sâu ăn khuyết, sâu hoạt động mạnh",Sâu non miệng nhai gây hại nhanh trên rau màu,"Rau màu, bông, cây trồng theo nhãn",Khi sâu mới phát sinh hoặc mật số tăng,Pha đúng liều nhãn; phun chiều mát,Rất độc; bắt buộc bảo hộ và tuân thủ thời gian cách ly,Khoảng 55.000 - 90.000 VNĐ,IMG/sp482
sp483,DIAFENTHIURON 50WP,thuoc_tru_sau,Diafenthiuron: 50% w/w,Gói 100g,"Trừ nhện đỏ, bọ phấn, rệp và sâu nhỏ","Lá vàng chấm, bọ phấn bay, rệp bám mặt dưới lá",Nhện và côn trùng chích hút phát sinh khi khô nóng,"Bông, dưa, ớt, rau màu, cây ăn trái theo nhãn",Khi mật số thấp đến trung bình,Pha 10-15g/bình 16 lít; phun kỹ mặt dưới lá,Không phun khi cây thiếu nước; luân phiên nhóm thuốc,Khoảng 80.000 - 125.000 VNĐ,IMG/sp483
sp484,PYRIFLUQUINAZON 20WG,thuoc_tru_sau,Pyrifluquinazon: 20% w/w,Gói 50g,"Trừ bọ phấn, rệp mềm, rầy chích hút","Lá xoăn, mật ngọt, bọ phấn bay khi rung cây",Côn trùng chích hút truyền virus và làm cây mất nhựa,"Dưa, cà chua, ớt, rau màu, hoa",Khi bọ phấn/rệp mới xuất hiện,Pha 3-5g/bình 16 lít; phun kỹ mặt dưới lá,Bảo vệ thiên địch; không phun tràn lan,Khoảng 110.000 - 170.000 VNĐ,IMG/sp484
sp485,BROMOPROPYLATE 50EC,thuoc_tru_sau,Bromopropylate: 500g/lít,Chai 100ml,"Trừ nhện đỏ, nhện vàng trên cây ăn trái và rau màu theo nhãn","Lá vàng chấm, mặt dưới có nhện, lá khô rụng",Nhện phát triển mạnh trong thời tiết khô và nóng,"Cam quýt, chè, dưa, hoa, cây ăn trái",Khi phát hiện nhện trên 5-10% lá,Pha theo nhãn; phun kỹ mặt dưới lá,Không phun gần nguồn nước; luân phiên thuốc diệt nhện,Khoảng 90.000 - 140.000 VNĐ,IMG/sp485
sp486,BỌ RÙA THIÊN ĐỊCH,thuoc_tru_sau,Ấu trùng/trưởng thành bọ rùa bắt mồi; đóng gói sinh học,Hộp 500 con,"Thả thiên địch ăn rệp mềm, rệp sáp non, trứng côn trùng nhỏ","Rệp xuất hiện trên đọt non, mật ngọt và bồ hóng nhẹ",Mất cân bằng thiên địch do phun thuốc phổ rộng nhiều lần,"Rau nhà màng, hoa, cây cảnh, cây ăn trái",Khi rệp mới xuất hiện và hạn chế phun thuốc hóa học,"Thả theo hướng dẫn nhà cung cấp, ưu tiên chiều mát",Không phun thuốc trừ sâu phổ rộng trước/sau thả; bảo vệ thiên địch,Khoảng 180.000 - 300.000 VNĐ/hộp,IMG/sp486
sp487,OXOLINIC ACID 20WP,thuoc_tru_benh,Oxolinic acid: 20% w/w,Gói 50g,"Hỗ trợ trị bệnh vi khuẩn như thối nhũn, cháy lá, đốm khuẩn","Vết bệnh ướt nước, mô mềm nhũn, lá cháy mép","Vi khuẩn phát triển khi ẩm nóng, xâm nhập qua vết thương","Rau cải, hành, cà chua, ớt, lúa theo nhãn",Khi bệnh mới chớm hoặc sau mưa kéo dài,Pha 5-10g/bình 16 lít; phun 2 lần cách 5 ngày,Không lạm dụng thuốc kháng khuẩn; tuân thủ nhãn và cách ly,Khoảng 70.000 - 110.000 VNĐ,IMG/sp487
sp488,VALIDAMYCIN + TRICYCLAZOLE,thuoc_tru_benh,Validamycin A: 5%; Tricyclazole: 20%; dạng WP,Gói 100g,Phòng trị khô vằn và đạo ôn trên lúa,"Bẹ lúa khô vằn, lá có vết thoi, cổ bông thâm",Nấm Rhizoctonia và Pyricularia phát triển trong ruộng ẩm,Lúa,"Đẻ nhánh rộ, làm đòng, trước trổ",Pha 10-15g/bình 16 lít; phun đủ lượng nước,Không bón thừa đạm; thăm đồng sau mưa/sương mù,Khoảng 65.000 - 100.000 VNĐ,IMG/sp488
sp489,CARPROPAMID 30SC,thuoc_tru_benh,Carpropamid: 300g/lít,Chai 100ml,"Phòng trị đạo ôn lúa, nhất là giai đoạn cổ bông","Lá có vết bệnh hình thoi, bông lép trắng do cổ bông",Nấm đạo ôn phát triển khi ẩm lạnh và ruộng bón thừa đạm,Lúa,Trước trổ 5-7 ngày và khi bệnh đạo ôn chớm,Pha theo nhãn; phun đủ lượng nước phủ đều ruộng,Không phun trễ khi bệnh đã nặng; kết hợp giống kháng,Khoảng 95.000 - 150.000 VNĐ,IMG/sp489
sp490,EDIFENPHOS 50EC,thuoc_tru_benh,Edifenphos: 500g/lít,Chai 500ml,Phòng trị đạo ôn và một số bệnh nấm trên lúa theo nhãn,"Lá lúa đốm thoi, cổ bông thâm, năng suất giảm","Nấm đạo ôn bùng phát khi ẩm độ cao, sương mù",Lúa,Khi bệnh mới chớm hoặc trước trổ,Pha theo nhãn; phun đều ruộng,Đọc kỹ danh mục được phép; bảo hộ và cách ly đúng quy định,Khoảng 110.000 - 170.000 VNĐ,IMG/sp490
sp491,HYMEXAZOL 30SL,thuoc_tru_benh,Hymexazol: 300g/lít,Chai 100ml,"Trị chết cây con, thối rễ do nấm đất trong vườn ươm","Cây con rũ, gốc thối, rễ nâu đen","Pythium, Fusarium và nấm đất phát triển trong giá thể ẩm","Rau màu, hoa, cây giống, vườn ươm",Xử lý giá thể trước gieo hoặc khi bệnh mới chớm,Pha 10-20ml/bình 16 lít tưới gốc theo nhãn,Không tưới quá ẩm; kết hợp giá thể sạch và thoát nước,Khoảng 95.000 - 145.000 VNĐ,IMG/sp491
sp492,THIRAM 80WP,thuoc_tru_benh,Thiram: 80% w/w,Gói 500g,"Xử lý hạt giống, phòng nấm đất và bệnh chết cây con","Hạt thối, cây con chết rạp, gốc thâm",Nấm tồn tại trên hạt giống hoặc trong đất/giá thể,"Lúa, bắp, rau màu, đậu theo nhãn",Trước gieo trồng hoặc khi xử lý hạt giống,Xử lý hạt theo liều nhãn; phun/tưới đất khi được khuyến cáo,Mang khẩu trang khi trộn bột; không dùng hạt xử lý làm thức ăn,Khoảng 80.000 - 120.000 VNĐ,IMG/sp492
sp493,FLUDIOXONIL 25FS,thuoc_tru_benh,Fludioxonil: 25g/lít; dạng xử lý hạt,Chai 100ml,"Xử lý hạt giống, phòng nấm hạt và chết cây con","Hạt nảy mầm kém, cây con bị thối gốc",Nấm trên hạt và đất tấn công giai đoạn nảy mầm,"Lúa, bắp, đậu, rau màu theo nhãn",Trước gieo hạt,Trộn đều hạt theo liều nhãn; để khô ráo trước gieo,Không dùng hạt đã xử lý làm thực phẩm/thức ăn chăn nuôi,Khoảng 90.000 - 140.000 VNĐ,IMG/sp493
sp494,PENCYCURON 25SC,thuoc_tru_benh,Pencycuron: 250g/lít,Chai 100ml,"Trị nấm Rhizoctonia, khô vằn và thối gốc","Bẹ/gốc có vết loang, cây vàng yếu từng chòm",Nấm Rhizoctonia phát triển trong đất ẩm và tán rậm,"Lúa, khoai tây, rau màu theo nhãn",Khi bệnh mới chớm hoặc xử lý đất/gốc sớm,Pha 10-15ml/bình 16 lít; phun/tưới theo nhãn,Kết hợp vệ sinh đồng ruộng và quản lý nước,Khoảng 85.000 - 130.000 VNĐ,IMG/sp494
sp495,TOLCLOFOS-METHYL 50WP,thuoc_tru_benh,Tolclofos-methyl: 50% w/w,Gói 100g,"Trị nấm đất gây lở cổ rễ, thối gốc, chết cây con","Gốc cây thâm, cây con đổ rạp, rễ nâu",Nấm Rhizoctonia và nấm đất phát sinh trong giá thể ẩm,"Rau màu, hoa, vườn ươm, cây giống",Xử lý đất trước trồng hoặc khi bệnh mới xuất hiện,Pha 10-20g/bình 16 lít tưới gốc theo nhãn,Không tưới quá ẩm; dùng phối hợp vệ sinh giá thể,Khoảng 75.000 - 115.000 VNĐ,IMG/sp495
sp496,FLUOPICOLIDE + PROPAMOCARB,thuoc_tru_benh,"Fluopicolide: 62,5g/lít; Propamocarb: 625g/lít",Chai 100ml,"Đặc trị sương mai, mốc sương, Phytophthora và Pythium","Lá úng nước, mặt dưới mốc trắng, cây héo nhanh","Nấm giả phát triển khi ẩm độ cao, đất thoát nước kém","Dưa, khoai tây, cà chua, rau màu, vườn ươm",Khi bệnh mới chớm hoặc phun phòng trước mưa,Pha 10-15ml/bình 16 lít; phun/tưới theo nhãn,Luân phiên hoạt chất; cải thiện thoát nước,Khoảng 150.000 - 230.000 VNĐ,IMG/sp496
